customer_id,name,email,phone,company,industry,date_added,loyalty_score
724,Customer 724,customer724@email.com,123-456-1724,,Education,2021-12-25,22
725,Customer 725,customer725@email.com,123-456-1725,,Technology,2021-12-26,39
726,Customer 726,customer726@email.com,123-456-1726,Company 6,Finance,2021-12-27,53
727,Customer 727,customer727@email.com,123-456-1727,,Healthcare,2021-12-28,62
728,Customer 728,customer728@email.com,123-456-1728,,Retail,2021-12-29,36
729,Customer 729,customer729@email.com,123-456-1729,Company 9,Education,2021-12-30,99
730,Customer 730,customer730@email.com,123-456-1730,,Technology,2021-12-31,3
731,Customer 731,customer731@email.com,123-456-1731,,Finance,2022-01-01,18
732,Customer 732,customer732@email.com,123-456-1732,Company 2,Healthcare,2022-01-02,5
733,Customer 733,customer733@email.com,123-456-1733,,Retail,2022-01-03,41
734,Customer 734,customer734@email.com,123-456-1734,,Education,2022-01-04,89
735,Customer 735,customer735@email.com,123-456-1735,Company 5,Technology,2022-01-05,26
736,Customer 736,customer736@email.com,123-456-1736,,Finance,2022-01-06,46
737,Customer 737,customer737@email.com,123-456-1737,,Healthcare,2022-01-07,95
738,Customer 738,customer738@email.com,123-456-1738,Company 8,Retail,2022-01-08,51
739,Customer 739,customer739@email.com,123-456-1739,,Education,2022-01-09,36
740,Customer 740,customer740@email.com,123-456-1740,,Technology,2022-01-10,49
741,Customer 741,customer741@email.com,123-456-1741,Company 1,Finance,2022-01-11,47
742,Customer 742,customer742@email.com,123-456-1742,,Healthcare,2022-01-12,6
743,Customer 743,customer743@email.com,123-456-1743,,Retail,2022-01-13,24
744,Customer 744,customer744@email.com,123-456-1744,Company 4,Education,2022-01-14,2
745,Customer 745,customer745@email.com,123-456-1745,,Technology,2022-01-15,36
746,Customer 746,customer746@email.com,123-456-1746,,Finance,2022-01-16,59
747,Customer 747,customer747@email.com,123-456-1747,Company 7,Healthcare,2022-01-17,44
748,Customer 748,customer748@email.com,123-456-1748,,Retail,2022-01-18,17
749,Customer 749,customer749@email.com,123-456-1749,,Education,2022-01-19,52
750,Duplicate Customer,customer750@email.com,123-456-1750,Company 0,Technology,2022-01-20,26
751,Customer 751,customer751@email.com,123-456-1751,,Finance,2022-01-21,11
752,Customer 752,customer752@email.com,123-456-1752,,Healthcare,2022-01-22,37
753,Customer 753,customer753@email.com,123-456-1753,Company 3,Retail,2022-01-23,5
754,Customer 754,customer754@email.com,123-456-1754,,Education,2022-01-24,55
755,Customer 755,customer755@email.com,123-456-1755,,Technology,2022-01-25,100
756,Customer 756,customer756@email.com,123-456-1756,Company 6,Finance,2022-01-26,22
757,Customer 757,customer757@email.com,123-456-1757,,Healthcare,2022-01-27,97
758,Customer 758,customer758@email.com,123-456-1758,,Retail,2022-01-28,61
759,Customer 759,customer759@email.com,123-456-1759,Company 9,Education,2022-01-29,39
760,Customer 760,customer760@email.com,123-456-1760,,Technology,2022-01-30,49
761,Customer 761,customer761@email.com,123-456-1761,,Finance,2022-01-31,27
762,Customer 762,customer762@email.com,123-456-1762,Company 2,Healthcare,2022-02-01,75
763,Customer 763,customer763@email.com,123-456-1763,,Retail,2022-02-02,91
764,Customer 764,customer764@email.com,123-456-1764,,Education,2022-02-03,34
765,Customer 765,customer765@email.com,123-456-1765,Company 5,Technology,2022-02-04,97
766,Customer 766,customer766@email.com,123-456-1766,,Finance,2022-02-05,62
767,Customer 767,customer767@email.com,123-456-1767,,Healthcare,2022-02-06,76
768,Customer 768,customer768@email.com,123-456-1768,Company 8,Retail,2022-02-07,97
769,Customer 769,customer769@email.com,123-456-1769,,Education,2022-02-08,67
770,Customer 770,customer770@email.com,123-456-1770,,Technology,2022-02-09,16
771,Customer 771,customer771@email.com,123-456-1771,Company 1,Finance,2022-02-10,53
772,Customer 772,customer772@email.com,123-456-1772,,Healthcare,2022-02-11,76
773,Customer 773,customer773@email.com,123-456-1773,,Retail,2022-02-12,78
774,Customer 774,customer774@email.com,123-456-1774,Company 4,Education,2022-02-13,54
775,Customer 775,customer775@email.com,123-456-1775,,Technology,2022-02-14,60
776,Customer 776,customer776@email.com,123-456-1776,,Finance,2022-02-15,58
777,Customer 777,customer777@email.com,123-456-1777,Company 7,Healthcare,2022-02-16,66
778,Customer 778,customer778@email.com,123-456-1778,,Retail,2022-02-17,86
779,Customer 779,customer779@email.com,123-456-1779,,Education,2022-02-18,100
780,Customer 780,customer780@email.com,123-456-1780,Company 0,Technology,2022-02-19,90
781,Customer 781,customer781@email.com,123-456-1781,,Finance,2022-02-20,37
782,Customer 782,customer782@email.com,123-456-1782,,Healthcare,2022-02-21,91
783,Customer 783,customer783@email.com,123-456-1783,Company 3,Retail,2022-02-22,38
784,Customer 784,customer784@email.com,123-456-1784,,Education,2022-02-23,19
785,Customer 785,customer785@email.com,123-456-1785,,Technology,2022-02-24,100
786,Customer 786,customer786@email.com,123-456-1786,Company 6,Finance,2022-02-25,1
787,Customer 787,customer787@email.com,123-456-1787,,Healthcare,2022-02-26,5
788,Customer 788,customer788@email.com,123-456-1788,,Retail,2022-02-27,35
789,Customer 789,customer789@email.com,123-456-1789,Company 9,Education,2022-02-28,3
790,Customer 790,customer790@email.com,123-456-1790,,Technology,2022-03-01,67
791,Customer 791,customer791@email.com,123-456-1791,,Finance,2022-03-02,48
792,Customer 792,customer792@email.com,123-456-1792,Company 2,Healthcare,2022-03-03,17
793,Customer 793,customer793@email.com,123-456-1793,,Retail,2022-03-04,69
794,Customer 794,customer794@email.com,123-456-1794,,Education,2022-03-05,13
795,Customer 795,customer795@email.com,123-456-1795,Company 5,Technology,2022-03-06,4
796,Customer 796,customer796@email.com,123-456-1796,,Finance,2022-03-07,23
797,Customer 797,customer797@email.com,123-456-1797,,Healthcare,2022-03-08,48
798,Customer 798,customer798@email.com,123-456-1798,Company 8,Retail,2022-03-09,6
799,Customer 799,customer799@email.com,123-456-1799,,Education,2022-03-10,19
800,Duplicate Customer,customer800@email.com,,,Technology,2022-03-11,12
801,Customer 801,customer801@email.com,123-456-1801,Company 1,Finance,2022-03-12,87
802,Customer 802,customer802@email.com,123-456-1802,,Healthcare,2022-03-13,97
803,Customer 803,customer803@email.com,123-456-1803,,Retail,2022-03-14,81
804,Customer 804,customer804@email.com,123-456-1804,Company 4,Education,2022-03-15,63
805,Customer 805,customer805@email.com,123-456-1805,,Technology,2022-03-16,71
806,Customer 806,customer806@email.com,123-456-1806,,Finance,2022-03-17,42
807,Customer 807,customer807@email.com,123-456-1807,Company 7,Healthcare,2022-03-18,0
808,Customer 808,customer808@email.com,123-456-1808,,Retail,2022-03-19,12
809,Customer 809,customer809@email.com,123-456-1809,,Education,2022-03-20,72
810,Customer 810,customer810@email.com,123-456-1810,Company 0,Technology,2022-03-21,15
811,Customer 811,customer811@email.com,123-456-1811,,Finance,2022-03-22,82
812,Customer 812,customer812@email.com,123-456-1812,,Healthcare,2022-03-23,11
813,Customer 813,customer813@email.com,123-456-1813,Company 3,Retail,2022-03-24,19
814,Customer 814,customer814@email.com,123-456-1814,,Education,2022-03-25,70
815,Customer 815,customer815@email.com,123-456-1815,,Technology,2022-03-26,11
816,Customer 816,customer816@email.com,123-456-1816,Company 6,Finance,2022-03-27,97
817,Customer 817,customer817@email.com,123-456-1817,,Healthcare,2022-03-28,85
818,Customer 818,customer818@email.com,123-456-1818,,Retail,2022-03-29,77
819,Customer 819,customer819@email.com,123-456-1819,Company 9,Education,2022-03-30,50
820,Customer 820,customer820@email.com,123-456-1820,,Technology,2022-03-31,45
821,Customer 821,customer821@email.com,123-456-1821,,Finance,2022-04-01,94
822,Customer 822,customer822@email.com,123-456-1822,Company 2,Healthcare,2022-04-02,68
823,Customer 823,customer823@email.com,123-456-1823,,Retail,2022-04-03,17
824,Customer 824,customer824@email.com,123-456-1824,,Education,2022-04-04,79
825,Customer 825,customer825@email.com,123-456-1825,Company 5,Technology,2022-04-05,20
826,Customer 826,customer826@email.com,123-456-1826,,Finance,2022-04-06,34
827,Customer 827,customer827@email.com,123-456-1827,,Healthcare,2022-04-07,78
828,Customer 828,customer828@email.com,123-456-1828,Company 8,Retail,2022-04-08,77
829,Customer 829,customer829@email.com,123-456-1829,,Education,2022-04-09,9
830,Customer 830,customer830@email.com,123-456-1830,,Technology,2022-04-10,68
831,Customer 831,customer831@email.com,123-456-1831,Company 1,Finance,2022-04-11,22
832,Customer 832,customer832@email.com,123-456-1832,,Healthcare,2022-04-12,92
833,Customer 833,customer833@email.com,123-456-1833,,Retail,2022-04-13,43
834,Customer 834,customer834@email.com,123-456-1834,Company 4,Education,2022-04-14,45
835,Customer 835,customer835@email.com,123-456-1835,,Technology,2022-04-15,44
836,Customer 836,customer836@email.com,123-456-1836,,Finance,2022-04-16,94
837,Customer 837,customer837@email.com,123-456-1837,Company 7,Healthcare,2022-04-17,91
838,Customer 838,customer838@email.com,123-456-1838,,Retail,2022-04-18,34
839,Customer 839,customer839@email.com,123-456-1839,,Education,2022-04-19,48
840,Customer 840,customer840@email.com,123-456-1840,Company 0,Technology,2022-04-20,34
841,Customer 841,customer841@email.com,123-456-1841,,Finance,2022-04-21,79
842,Customer 842,customer842@email.com,123-456-1842,,Healthcare,2022-04-22,10
843,Customer 843,customer843@email.com,123-456-1843,Company 3,Retail,2022-04-23,22
844,Customer 844,customer844@email.com,123-456-1844,,Education,2022-04-24,35
845,Customer 845,customer845@email.com,123-456-1845,,Technology,2022-04-25,29
846,Customer 846,customer846@email.com,123-456-1846,Company 6,Finance,2022-04-26,91
847,Customer 847,customer847@email.com,123-456-1847,,Healthcare,2022-04-27,65
848,Customer 848,customer848@email.com,123-456-1848,,Retail,2022-04-28,25
849,Customer 849,customer849@email.com,123-456-1849,Company 9,Education,2022-04-29,53
850,Duplicate Customer,customer850@email.com,123-456-1850,,Technology,2022-04-30,74
851,Customer 851,customer851@email.com,123-456-1851,,Finance,2022-05-01,84
852,Customer 852,customer852@email.com,123-456-1852,Company 2,Healthcare,2022-05-02,51
853,Customer 853,customer853@email.com,123-456-1853,,Retail,2022-05-03,8
854,Customer 854,customer854@email.com,123-456-1854,,Education,2022-05-04,32
855,Customer 855,customer855@email.com,123-456-1855,Company 5,Technology,2022-05-05,26
856,Customer 856,customer856@email.com,123-456-1856,,Finance,2022-05-06,5
857,Customer 857,customer857@email.com,123-456-1857,,Healthcare,2022-05-07,1
858,Customer 858,customer858@email.com,123-456-1858,Company 8,Retail,2022-05-08,51
859,Customer 859,customer859@email.com,123-456-1859,,Education,2022-05-09,73
860,Customer 860,customer860@email.com,123-456-1860,,Technology,2022-05-10,43
861,Customer 861,customer861@email.com,123-456-1861,Company 1,Finance,2022-05-11,50
862,Customer 862,customer862@email.com,123-456-1862,,Healthcare,2022-05-12,43
863,Customer 863,customer863@email.com,123-456-1863,,Retail,2022-05-13,38
864,Customer 864,customer864@email.com,123-456-1864,Company 4,Education,2022-05-14,95
865,Customer 865,customer865@email.com,123-456-1865,,Technology,2022-05-15,97
866,Customer 866,customer866@email.com,123-456-1866,,Finance,2022-05-16,60
867,Customer 867,customer867@email.com,123-456-1867,Company 7,Healthcare,2022-05-17,34
868,Customer 868,customer868@email.com,123-456-1868,,Retail,2022-05-18,41
869,Customer 869,customer869@email.com,123-456-1869,,Education,2022-05-19,44
870,Customer 870,customer870@email.com,123-456-1870,Company 0,Technology,2022-05-20,98
871,Customer 871,customer871@email.com,123-456-1871,,Finance,2022-05-21,21
872,Customer 872,customer872@email.com,123-456-1872,,Healthcare,2022-05-22,51
873,Customer 873,customer873@email.com,123-456-1873,Company 3,Retail,2022-05-23,30
874,Customer 874,customer874@email.com,123-456-1874,,Education,2022-05-24,21
875,Customer 875,customer875@email.com,123-456-1875,,Technology,2022-05-25,43
876,Customer 876,customer876@email.com,123-456-1876,Company 6,Finance,2022-05-26,39
877,Customer 877,customer877@email.com,123-456-1877,,Healthcare,2022-05-27,13
878,Customer 878,customer878@email.com,123-456-1878,,Retail,2022-05-28,21
879,Customer 879,customer879@email.com,123-456-1879,Company 9,Education,2022-05-29,54
880,Customer 880,customer880@email.com,123-456-1880,,Technology,2022-05-30,11
881,Customer 881,customer881@email.com,123-456-1881,,Finance,2022-05-31,77
882,Customer 882,customer882@email.com,123-456-1882,Company 2,Healthcare,2022-06-01,37
883,Customer 883,customer883@email.com,123-456-1883,,Retail,2022-06-02,58
884,Customer 884,customer884@email.com,123-456-1884,,Education,2022-06-03,12
885,Customer 885,customer885@email.com,123-456-1885,Company 5,Technology,2022-06-04,5
886,Customer 886,customer886@email.com,123-456-1886,,Finance,2022-06-05,0
887,Customer 887,customer887@email.com,123-456-1887,,Healthcare,2022-06-06,35
888,Customer 888,customer888@email.com,123-456-1888,Company 8,Retail,2022-06-07,8
889,Customer 889,customer889@email.com,123-456-1889,,Education,2022-06-08,45
890,Customer 890,customer890@email.com,123-456-1890,,Technology,2022-06-09,62
891,Customer 891,customer891@email.com,123-456-1891,Company 1,Finance,2022-06-10,7
892,Customer 892,customer892@email.com,123-456-1892,,Healthcare,2022-06-11,56
893,Customer 893,customer893@email.com,123-456-1893,,Retail,2022-06-12,27
894,Customer 894,customer894@email.com,123-456-1894,Company 4,Education,2022-06-13,86
895,Customer 895,customer895@email.com,123-456-1895,,Technology,2022-06-14,16
896,Customer 896,customer896@email.com,123-456-1896,,Finance,2022-06-15,44
897,Customer 897,customer897@email.com,123-456-1897,Company 7,Healthcare,2022-06-16,12
898,Customer 898,customer898@email.com,123-456-1898,,Retail,2022-06-17,2
899,Customer 899,customer899@email.com,123-456-1899,,Education,2022-06-18,93
900,Duplicate Customer,customer900@email.com,,Company 0,Technology,2022-06-19,16
901,Customer 901,customer901@email.com,123-456-1901,,Finance,2022-06-20,87
902,Customer 902,customer902@email.com,123-456-1902,,Healthcare,2022-06-21,7
903,Customer 903,customer903@email.com,123-456-1903,Company 3,Retail,2022-06-22,58
904,Customer 904,customer904@email.com,123-456-1904,,Education,2022-06-23,24
905,Customer 905,customer905@email.com,123-456-1905,,Technology,2022-06-24,8
906,Customer 906,customer906@email.com,123-456-1906,Company 6,Finance,2022-06-25,64
907,Customer 907,customer907@email.com,123-456-1907,,Healthcare,2022-06-26,79
908,Customer 908,customer908@email.com,123-456-1908,,Retail,2022-06-27,41
909,Customer 909,customer909@email.com,123-456-1909,Company 9,Education,2022-06-28,76
910,Customer 910,customer910@email.com,123-456-1910,,Technology,2022-06-29,9
911,Customer 911,customer911@email.com,123-456-1911,,Finance,2022-06-30,2
912,Customer 912,customer912@email.com,123-456-1912,Company 2,Healthcare,2022-07-01,14
913,Customer 913,customer913@email.com,123-456-1913,,Retail,2022-07-02,52
914,Customer 914,customer914@email.com,123-456-1914,,Education,2022-07-03,36
915,Customer 915,customer915@email.com,123-456-1915,Company 5,Technology,2022-07-04,93
916,Customer 916,customer916@email.com,123-456-1916,,Finance,2022-07-05,40
917,Customer 917,customer917@email.com,123-456-1917,,Healthcare,2022-07-06,98
918,Customer 918,customer918@email.com,123-456-1918,Company 8,Retail,2022-07-07,63
919,Customer 919,customer919@email.com,123-456-1919,,Education,2022-07-08,44
920,Customer 920,customer920@email.com,123-456-1920,,Technology,2022-07-09,69
921,Customer 921,customer921@email.com,123-456-1921,Company 1,Finance,2022-07-10,39
922,Customer 922,customer922@email.com,123-456-1922,,Healthcare,2022-07-11,22
923,Customer 923,customer923@email.com,123-456-1923,,Retail,2022-07-12,45
924,Customer 924,customer924@email.com,123-456-1924,Company 4,Education,2022-07-13,35
925,Customer 925,customer925@email.com,123-456-1925,,Technology,2022-07-14,1
926,Customer 926,customer926@email.com,123-456-1926,,Finance,2022-07-15,75
927,Customer 927,customer927@email.com,123-456-1927,Company 7,Healthcare,2022-07-16,12
928,Customer 928,customer928@email.com,123-456-1928,,Retail,2022-07-17,94
929,Customer 929,customer929@email.com,123-456-1929,,Education,2022-07-18,70
930,Customer 930,customer930@email.com,123-456-1930,Company 0,Technology,2022-07-19,28
931,Customer 931,customer931@email.com,123-456-1931,,Finance,2022-07-20,75
932,Customer 932,customer932@email.com,123-456-1932,,Healthcare,2022-07-21,97
933,Customer 933,customer933@email.com,123-456-1933,Company 3,Retail,2022-07-22,55
934,Customer 934,customer934@email.com,123-456-1934,,Education,2022-07-23,57
935,Customer 935,customer935@email.com,123-456-1935,,Technology,2022-07-24,87
936,Customer 936,customer936@email.com,123-456-1936,Company 6,Finance,2022-07-25,34
937,Customer 937,customer937@email.com,123-456-1937,,Healthcare,2022-07-26,26
938,Customer 938,customer938@email.com,123-456-1938,,Retail,2022-07-27,67
939,Customer 939,customer939@email.com,123-456-1939,Company 9,Education,2022-07-28,97
940,Customer 940,customer940@email.com,123-456-1940,,Technology,2022-07-29,17
941,Customer 941,customer941@email.com,123-456-1941,,Finance,2022-07-30,50
942,Customer 942,customer942@email.com,123-456-1942,Company 2,Healthcare,2022-07-31,21
943,Customer 943,customer943@email.com,123-456-1943,,Retail,2022-08-01,13
944,Customer 944,customer944@email.com,123-456-1944,,Education,2022-08-02,60
945,Customer 945,customer945@email.com,123-456-1945,Company 5,Technology,2022-08-03,70
946,Customer 946,customer946@email.com,123-456-1946,,Finance,2022-08-04,2
947,Customer 947,customer947@email.com,123-456-1947,,Healthcare,2022-08-05,21
948,Customer 948,customer948@email.com,123-456-1948,Company 8,Retail,2022-08-06,38
949,Customer 949,customer949@email.com,123-456-1949,,Education,2022-08-07,74
950,Duplicate Customer,customer950@email.com,123-456-1950,,Technology,2022-08-08,76
951,Customer 951,customer951@email.com,123-456-1951,Company 1,Finance,2022-08-09,16
952,Customer 952,customer952@email.com,123-456-1952,,Healthcare,2022-08-10,41
953,Customer 953,customer953@email.com,123-456-1953,,Retail,2022-08-11,60
954,Customer 954,customer954@email.com,123-456-1954,Company 4,Education,2022-08-12,21
955,Customer 955,customer955@email.com,123-456-1955,,Technology,2022-08-13,66
956,Customer 956,customer956@email.com,123-456-1956,,Finance,2022-08-14,58
957,Customer 957,customer957@email.com,123-456-1957,Company 7,Healthcare,2022-08-15,27
958,Customer 958,customer958@email.com,123-456-1958,,Retail,2022-08-16,57
959,Customer 959,customer959@email.com,123-456-1959,,Education,2022-08-17,5
960,Customer 960,customer960@email.com,123-456-1960,Company 0,Technology,2022-08-18,41
961,Customer 961,customer961@email.com,123-456-1961,,Finance,2022-08-19,94
962,Customer 962,customer962@email.com,123-456-1962,,Healthcare,2022-08-20,69
963,Customer 963,customer963@email.com,123-456-1963,Company 3,Retail,2022-08-21,76
964,Customer 964,customer964@email.com,123-456-1964,,Education,2022-08-22,72
965,Customer 965,customer965@email.com,123-456-1965,,Technology,2022-08-23,78
966,Customer 966,customer966@email.com,123-456-1966,Company 6,Finance,2022-08-24,18
967,Customer 967,customer967@email.com,123-456-1967,,Healthcare,2022-08-25,60
968,Customer 968,customer968@email.com,123-456-1968,,Retail,2022-08-26,90
969,Customer 969,customer969@email.com,123-456-1969,Company 9,Education,2022-08-27,72
970,Customer 970,customer970@email.com,123-456-1970,,Technology,2022-08-28,61
971,Customer 971,customer971@email.com,123-456-1971,,Finance,2022-08-29,95
972,Customer 972,customer972@email.com,123-456-1972,Company 2,Healthcare,2022-08-30,93
973,Customer 973,customer973@email.com,123-456-1973,,Retail,2022-08-31,35
974,Customer 974,customer974@email.com,123-456-1974,,Education,2022-09-01,35
975,Customer 975,customer975@email.com,123-456-1975,Company 5,Technology,2022-09-02,32
976,Customer 976,customer976@email.com,123-456-1976,,Finance,2022-09-03,44
977,Customer 977,customer977@email.com,123-456-1977,,Healthcare,2022-09-04,89
978,Customer 978,customer978@email.com,123-456-1978,Company 8,Retail,2022-09-05,57
979,Customer 979,customer979@email.com,123-456-1979,,Education,2022-09-06,90
980,Customer 980,customer980@email.com,123-456-1980,,Technology,2022-09-07,54
981,Customer 981,customer981@email.com,123-456-1981,Company 1,Finance,2022-09-08,78
982,Customer 982,customer982@email.com,123-456-1982,,Healthcare,2022-09-09,25
983,Customer 983,customer983@email.com,123-456-1983,,Retail,2022-09-10,36
984,Customer 984,customer984@email.com,123-456-1984,Company 4,Education,2022-09-11,51
985,Customer 985,customer985@email.com,123-456-1985,,Technology,2022-09-12,76
986,Customer 986,customer986@email.com,123-456-1986,,Finance,2022-09-13,43
987,Customer 987,customer987@email.com,123-456-1987,Company 7,Healthcare,2022-09-14,22
988,Customer 988,customer988@email.com,123-456-1988,,Retail,2022-09-15,14
989,Customer 989,customer989@email.com,123-456-1989,,Education,2022-09-16,50
990,Customer 990,customer990@email.com,123-456-1990,Company 0,Technology,2022-09-17,12
991,Customer 991,customer991@email.com,123-456-1991,,Finance,2022-09-18,23
992,Customer 992,customer992@email.com,123-456-1992,,Healthcare,2022-09-19,92
993,Customer 993,customer993@email.com,123-456-1993,Company 3,Retail,2022-09-20,65
994,Customer 994,customer994@email.com,123-456-1994,,Education,2022-09-21,43
995,Customer 995,customer995@email.com,123-456-1995,,Technology,2022-09-22,84
996,Customer 996,customer996@email.com,123-456-1996,Company 6,Finance,2022-09-23,14
997,Customer 997,customer997@email.com,123-456-1997,,Healthcare,2022-09-24,2
998,Customer 998,customer998@email.com,123-456-1998,,Retail,2022-09-25,28
999,Customer 999,customer999@email.com,123-456-1999,Company 9,Education,2022-09-26,94
1000,Duplicate Customer,customer1000@email.com,,,Technology,2022-09-27,90
